numChars,numWords,avgWordLen,hasPunctuation,capsRatio,totalEntities,hasHashtags,totalHashtags,hasURLs,totalURLs,hasUserMentions,totalUserMentions,wasRetweeted,isRetweet,numPunctuation,numDigits,gender
19,3,6,True,0.0,0,False,0,False,0,False,0,False,True,3,0,M
27,9,3,True,0.0740740740741,0,False,0,False,0,False,0,False,True,2,0,F
18,2,9,True,0.0555555555556,1,False,0,False,0,True,1,False,False,3,3,F
15,4,3,True,0.2,2,True,1,False,0,True,1,False,False,4,1,M
34,9,3,True,0.176470588235,2,False,0,True,1,True,1,True,True,10,5,F
51,10,5,True,0.078431372549,1,False,0,True,1,False,0,False,True,6,3,F
28,6,4,True,0.107142857143,1,False,0,False,0,True,1,False,False,1,3,F
31,5,6,True,0.0,1,False,0,False,0,True,1,False,False,4,0,F
30,6,5,True,0.133333333333,0,False,0,False,0,False,0,False,True,4,0,F
23,4,5,True,0.0,1,False,0,False,0,True,1,False,False,1,0,M
37,8,4,True,0.216216216216,0,False,0,False,0,False,0,False,True,2,0,F
86,20,4,True,0.0348837209302,2,False,0,False,0,True,2,False,False,8,6,F
100,19,5,True,0.14,1,False,0,True,1,False,0,False,True,11,10,F
17,7,2,True,0.0588235294118,0,False,0,False,0,False,0,False,True,2,0,M
39,9,4,True,0.025641025641,0,False,0,False,0,False,0,False,True,2,0,F
31,7,4,True,0.129032258065,1,False,0,False,0,True,1,False,False,2,0,F
69,12,5,True,0.0869565217391,2,False,0,False,0,True,2,False,False,4,0,F
56,14,4,True,0.0714285714286,3,True,2,False,0,True,1,False,False,5,0,F
7,1,7,True,0.0,1,True,1,False,0,False,0,False,True,1,0,F
33,10,3,True,0.0,1,False,0,False,0,True,1,False,False,2,1,M
97,18,5,True,0.20618556701,1,False,0,False,0,True,1,False,False,13,6,F
87,18,4,True,0.0919540229885,2,True,1,False,0,True,1,True,True,9,0,M
88,18,4,True,0.238636363636,1,False,0,False,0,True,1,False,False,13,6,F
89,18,4,True,0.134831460674,2,False,0,False,0,True,2,False,True,9,0,F
83,17,4,True,0.240963855422,1,False,0,False,0,True,1,False,False,14,8,F
107,23,4,True,0.0280373831776,2,False,0,False,0,True,2,False,False,8,2,F
94,24,3,True,0.117021276596,2,True,1,False,0,True,1,True,True,5,0,F
26,7,3,True,0.269230769231,1,False,0,False,0,True,1,False,True,7,0,F
31,9,3,True,0.161290322581,1,False,0,False,0,True,1,False,True,4,0,F
26,7,3,True,0.0769230769231,1,False,0,False,0,True,1,True,True,3,0,M
60,13,4,True,0.116666666667,2,True,1,False,0,True,1,True,True,3,0,F
61,8,7,True,0.0819672131148,2,False,0,False,0,True,2,True,True,8,2,M
70,16,4,True,0.0857142857143,2,False,0,False,0,True,2,True,True,9,2,F
56,16,3,True,0.0535714285714,0,False,0,False,0,False,0,False,True,4,0,F
30,6,5,True,0.2,1,False,0,False,0,True,1,False,False,6,3,F
69,18,3,True,0.173913043478,1,True,1,False,0,False,0,False,True,8,0,F
63,14,4,True,0.285714285714,1,False,0,True,1,False,0,False,True,9,6,F
42,9,4,True,0.047619047619,0,False,0,False,0,False,0,False,True,2,0,F
13,3,4,True,0.0769230769231,0,False,0,False,0,False,0,False,True,1,0,F
108,26,4,True,0.37962962963,1,False,0,True,1,False,0,False,True,12,20,F
10,2,5,True,0.5,0,False,0,False,0,False,0,False,True,1,0,M
100,26,3,True,0.13,1,False,0,True,1,False,0,False,True,9,2,F
45,10,4,True,0.0,1,False,0,False,0,True,1,False,False,2,0,M
28,5,5,True,0.107142857143,1,False,0,False,0,True,1,False,False,1,0,F
26,7,3,True,0.0769230769231,1,False,0,False,0,True,1,False,False,5,2,F
36,9,4,True,0.0277777777778,0,False,0,False,0,False,0,False,True,3,0,M
37,9,4,True,0.0810810810811,1,False,0,False,0,True,1,False,False,2,0,M
29,9,3,True,0.103448275862,0,False,0,False,0,False,0,False,True,2,0,M
28,8,3,True,0.178571428571,1,False,0,True,1,False,0,False,True,9,3,M
47,12,3,True,0.0,1,False,0,False,0,True,1,False,False,2,2,F
17,6,2,True,0.0,0,False,0,False,0,False,0,False,True,7,1,M
44,10,4,True,0.0,1,False,0,False,0,True,1,False,False,21,0,F
9,2,4,True,0.222222222222,0,False,0,False,0,False,0,False,True,4,0,F
51,14,3,True,0.0,1,False,0,False,0,True,1,False,False,9,2,F
23,5,4,True,0.0434782608696,0,False,0,False,0,False,0,False,True,7,0,M
33,8,4,True,0.030303030303,0,False,0,False,0,False,0,False,True,3,0,F
70,16,4,True,0.157142857143,1,False,0,False,0,True,1,False,True,7,0,F
66,17,3,True,0.030303030303,2,True,1,False,0,True,1,False,True,5,0,M
10,3,3,False,0.1,0,False,0,False,0,False,0,False,True,0,0,M
18,2,9,True,0.111111111111,1,False,0,False,0,True,1,False,False,4,0,F
18,7,2,True,0.111111111111,0,False,0,False,0,False,0,False,True,2,0,F
38,8,4,False,0.0263157894737,0,False,0,False,0,False,0,False,True,0,0,F
55,8,6,True,0.0181818181818,2,True,1,False,0,True,1,False,False,7,0,F
70,9,7,True,0.0571428571429,6,True,1,False,0,True,5,False,True,10,2,F
86,20,4,True,0.116279069767,2,False,0,False,0,True,2,False,False,4,1,M
111,23,4,True,0.144144144144,1,False,0,False,0,True,1,True,True,6,0,M
32,7,4,True,0.03125,1,False,0,False,0,True,1,False,False,2,4,F
45,11,4,True,0.177777777778,1,False,0,False,0,True,1,False,True,5,1,F
47,10,4,True,0.0851063829787,1,False,0,False,0,True,1,False,False,4,0,M
69,15,4,True,0.0579710144928,1,True,1,False,0,False,0,False,True,6,0,F
111,23,4,True,0.144144144144,1,False,0,False,0,True,1,True,True,6,0,M
100,25,4,True,0.06,2,True,1,False,0,True,1,False,True,7,0,F
93,21,4,True,0.193548387097,2,True,1,False,0,True,1,False,True,8,1,F
80,15,5,True,0.3375,2,False,0,True,1,True,1,True,True,8,7,M
17,2,8,True,0.117647058824,1,False,0,False,0,True,1,False,False,1,3,M
20,5,4,False,0.0,0,False,0,False,0,False,0,False,True,0,0,F
24,6,4,True,0.0416666666667,0,False,0,False,0,False,0,False,True,5,0,F
12,3,4,True,0.25,1,True,1,False,0,False,0,False,True,1,0,F
32,10,3,True,0.125,1,False,0,True,1,False,0,False,True,9,0,F
12,4,3,True,0.0833333333333,0,False,0,False,0,False,0,False,True,2,0,F
5,2,2,False,0.2,0,False,0,False,0,False,0,False,True,0,0,M
92,19,4,True,0.0652173913043,2,False,0,False,0,True,2,False,False,5,2,F
8,1,8,True,0.125,1,False,0,False,0,True,1,False,False,3,0,F
19,5,3,True,0.0526315789474,1,False,0,False,0,True,1,False,False,3,0,M
81,20,4,True,0.0246913580247,2,True,1,False,0,True,1,False,False,14,0,M
48,9,5,True,0.0625,0,False,0,False,0,False,0,False,True,3,0,F
24,4,6,True,0.125,1,False,0,False,0,True,1,False,False,2,1,F
37,10,3,True,0.027027027027,0,False,0,False,0,False,0,False,True,2,0,F
66,17,3,True,0.0,1,False,0,False,0,True,1,False,False,3,3,M
81,24,3,True,0.0246913580247,0,False,0,False,0,False,0,False,True,4,0,F
56,14,4,True,0.0178571428571,0,False,0,False,0,False,0,False,True,1,4,F
49,8,6,True,0.0,1,True,1,False,0,False,0,False,True,3,0,F
92,15,6,True,0.184782608696,2,False,0,False,0,True,2,False,False,6,4,M
23,9,2,False,0.0,0,False,0,False,0,False,0,False,True,0,0,F
56,14,4,True,0.214285714286,2,False,0,True,1,True,1,False,True,7,2,F
41,10,4,True,0.19512195122,1,False,0,False,0,True,1,False,False,13,0,M
25,2,12,True,0.0,1,False,0,False,0,True,1,False,False,2,0,F
25,8,3,False,0.04,0,False,0,False,0,False,0,False,True,0,0,M
32,5,6,True,0.09375,1,False,0,False,0,True,1,False,False,1,1,M
59,11,5,True,0.186440677966,2,False,0,True,1,True,1,False,True,6,0,F
50,10,5,True,0.04,1,False,0,False,0,True,1,False,False,3,0,F
60,11,5,True,0.0666666666667,1,False,0,False,0,True,1,False,False,2,0,M
105,26,4,True,0.0761904761905,3,False,0,False,0,True,3,True,True,14,0,M
49,10,4,True,0.0816326530612,2,False,0,False,0,True,2,False,True,8,2,F
83,19,4,True,0.0602409638554,1,False,0,False,0,True,1,True,True,6,1,F
98,19,5,True,0.102040816327,2,False,0,True,1,True,1,True,True,9,8,F
51,9,5,True,0.0588235294118,1,True,1,False,0,False,0,False,True,6,1,M
24,5,4,True,0.0416666666667,0,False,0,False,0,False,0,False,True,1,0,F
60,12,5,True,0.05,2,True,2,False,0,False,0,False,True,2,4,F
38,8,4,True,0.0263157894737,0,False,0,False,0,False,0,False,True,1,0,F
18,4,4,True,0.166666666667,1,False,0,False,0,True,1,False,False,3,0,M
7,3,2,True,0.142857142857,0,False,0,False,0,False,0,False,True,3,0,F
102,19,5,True,0.107843137255,2,True,1,False,0,True,1,False,True,15,0,M
52,16,3,True,0.0961538461538,1,False,0,True,1,False,0,False,True,8,1,M
53,12,4,True,0.0,1,True,1,False,0,False,0,False,True,4,0,M
106,25,4,True,0.0188679245283,0,False,0,False,0,False,0,False,True,7,0,F
108,28,3,True,0.0277777777778,1,False,0,False,0,True,1,False,False,6,4,M
38,8,4,True,0.105263157895,1,True,1,False,0,False,0,False,True,1,0,F
28,4,7,True,0.178571428571,1,False,0,False,0,True,1,False,False,1,0,F
27,3,9,True,0.037037037037,1,False,0,False,0,True,1,False,False,3,1,F
12,4,3,True,0.0833333333333,0,False,0,False,0,False,0,False,True,2,0,F
55,11,5,True,0.527272727273,2,False,0,False,0,True,2,False,True,6,0,M
54,11,4,True,0.259259259259,0,False,0,False,0,False,0,False,True,8,10,F
61,18,3,True,0.016393442623,0,False,0,False,0,False,0,False,True,6,0,F
55,14,3,True,0.0545454545455,1,False,0,True,1,False,0,False,True,5,0,F
56,5,11,True,0.0892857142857,3,True,3,False,0,False,0,False,True,3,0,M
18,7,2,True,0.0555555555556,0,False,0,False,0,False,0,False,True,2,0,M
61,10,6,True,0.0655737704918,0,False,0,False,0,False,0,False,True,2,0,F
23,5,4,True,0.0434782608696,0,False,0,False,0,False,0,False,True,1,0,M
36,7,5,True,1.0,0,False,0,False,0,False,0,False,True,1,0,M
33,9,3,False,0.030303030303,0,False,0,False,0,False,0,False,True,0,0,M
27,6,4,False,0.037037037037,0,False,0,False,0,False,0,False,True,0,0,F
26,6,4,True,0.0,1,False,0,False,0,True,1,False,False,6,2,F
89,18,4,True,0.14606741573,3,False,0,True,1,True,2,False,True,9,3,F
71,18,3,True,0.056338028169,1,False,0,False,0,True,1,False,False,5,0,M
31,7,4,True,0.290322580645,2,True,1,False,0,True,1,True,True,5,0,F
51,8,6,True,0.137254901961,3,False,0,False,0,True,3,False,False,4,4,F
107,24,4,True,0.11214953271,2,False,0,False,0,True,2,True,True,9,0,F
58,10,5,True,0.327586206897,3,False,0,False,0,True,3,False,True,9,3,M
30,5,6,True,0.0666666666667,1,True,1,False,0,False,0,False,True,1,0,F
50,13,3,False,0.02,0,False,0,False,0,False,0,False,True,0,0,M
20,5,4,True,0.2,1,False,0,True,1,False,0,False,True,6,0,M
36,10,3,True,0.0277777777778,0,False,0,False,0,False,0,False,True,2,0,F
34,8,4,True,0.176470588235,1,False,0,False,0,True,1,False,False,5,0,M
47,15,3,True,0.0425531914894,0,False,0,False,0,False,0,False,True,4,0,M
65,14,4,True,0.276923076923,1,False,0,True,1,False,0,False,True,5,2,F
45,9,5,True,0.0444444444444,1,True,1,False,0,False,0,False,True,1,0,F
40,6,6,False,0.025,0,False,0,False,0,False,0,False,True,0,0,F
38,10,3,True,0.0263157894737,1,False,0,False,0,True,1,False,False,2,1,M
73,11,6,True,0.219178082192,1,False,0,False,0,True,1,False,True,6,0,F
24,5,4,True,0.0833333333333,1,False,0,False,0,True,1,False,False,3,0,F
106,20,5,True,0.103773584906,2,False,0,True,1,True,1,False,True,13,0,M
87,24,3,True,0.0459770114943,2,False,0,False,0,True,2,False,False,12,0,F
67,16,4,True,0.0298507462687,0,False,0,False,0,False,0,False,True,3,1,M
26,7,3,True,0.153846153846,1,False,0,False,0,True,1,False,False,7,0,F
23,5,4,True,0.173913043478,1,False,0,True,1,False,0,False,True,6,2,F
60,14,4,True,0.0166666666667,0,False,0,False,0,False,0,False,True,8,0,F
101,25,4,True,0.039603960396,2,False,0,False,0,True,2,False,False,15,0,F
20,4,5,True,0.0,1,False,0,False,0,True,1,False,False,3,0,F
16,5,3,True,0.125,0,False,0,False,0,False,0,False,True,4,0,M
51,15,3,True,0.117647058824,1,False,0,True,1,False,0,False,True,5,1,F
30,5,6,True,0.1,2,True,1,False,0,True,1,False,False,3,2,M
108,25,4,True,0.037037037037,2,False,0,False,0,True,2,False,False,5,0,F
27,7,3,True,0.037037037037,1,False,0,False,0,True,1,False,False,3,0,F
31,10,3,True,0.0322580645161,0,False,0,False,0,False,0,False,True,3,0,F
79,20,3,True,0.0253164556962,0,False,0,False,0,False,0,False,True,13,0,F
112,22,5,True,0.0446428571429,1,False,0,False,0,True,1,False,True,11,1,F
101,24,4,True,0.0990099009901,2,False,0,False,0,True,2,False,True,12,0,M
100,19,5,True,0.05,1,False,0,False,0,True,1,True,True,3,0,F
75,16,4,True,0.133333333333,2,False,0,False,0,True,2,False,True,5,1,M
18,3,6,True,0.166666666667,1,False,0,False,0,True,1,False,True,6,0,M
103,17,6,True,0.0388349514563,4,False,0,False,0,True,4,False,True,9,2,F
67,13,5,True,0.089552238806,1,False,0,False,0,True,1,True,True,7,0,M
92,25,3,True,0.304347826087,1,False,0,False,0,True,1,True,True,23,0,M
97,24,4,True,0.0412371134021,1,False,0,False,0,True,1,False,True,3,0,F
95,29,3,True,0.273684210526,3,True,1,False,0,True,2,False,True,20,0,M
104,18,5,True,0.0576923076923,4,False,0,False,0,True,4,False,True,7,0,M
74,13,5,True,0.0405405405405,3,True,1,False,0,True,2,False,True,8,3,F
117,10,11,True,0.205128205128,8,True,1,False,0,True,7,False,True,13,11,F
28,2,14,True,0.214285714286,2,True,2,False,0,False,0,False,True,2,0,M
81,20,4,True,0.135802469136,1,False,0,False,0,True,1,False,True,5,0,F
44,10,4,True,0.0909090909091,2,False,0,False,0,True,2,False,True,7,3,M
59,11,5,True,0.271186440678,2,False,0,False,0,True,2,False,True,8,0,F
44,14,3,True,0.0227272727273,1,True,1,False,0,False,0,False,True,4,0,F
43,9,4,True,0.0697674418605,0,False,0,False,0,False,0,False,True,1,0,F
105,22,4,True,0.104761904762,3,False,0,True,1,True,2,False,True,10,1,M
25,6,4,False,0.0,0,False,0,False,0,False,0,False,True,0,0,F
76,16,4,True,0.697368421053,2,False,0,False,0,True,2,False,False,5,3,F
51,12,4,True,0.078431372549,0,False,0,False,0,False,0,False,True,5,0,F
18,6,3,True,0.0555555555556,0,False,0,False,0,False,0,False,True,1,0,F
31,6,5,True,0.0322580645161,0,False,0,False,0,False,0,False,True,4,0,F
20,5,4,True,0.2,1,False,0,True,1,False,0,False,True,6,2,F
39,8,4,True,0.025641025641,0,False,0,False,0,False,0,False,True,6,0,F
15,6,2,True,0.0666666666667,0,False,0,False,0,False,0,False,True,8,0,F
26,5,5,True,0.0384615384615,0,False,0,False,0,False,0,False,True,1,0,F
57,7,8,True,0.122807017544,2,True,1,False,0,True,1,False,False,2,4,M
98,22,4,True,0.030612244898,1,False,0,False,0,True,1,False,False,3,0,M
16,5,3,True,0.1875,0,False,0,False,0,False,0,False,True,1,0,F
19,6,3,True,0.105263157895,0,False,0,False,0,False,0,False,True,1,0,F
70,18,3,True,0.1,1,False,0,False,0,True,1,False,False,5,0,F
10,4,2,True,0.1,0,False,0,False,0,False,0,False,True,2,0,F
29,5,5,True,0.0344827586207,1,False,0,False,0,True,1,False,False,5,0,F
27,5,5,True,0.37037037037,1,False,0,False,0,True,1,False,False,1,0,F
25,4,6,False,0.04,0,False,0,False,0,False,0,False,True,0,0,F
19,4,4,True,0.105263157895,1,False,0,False,0,True,1,False,False,3,0,M
45,7,6,True,0.0666666666667,2,False,0,False,0,True,2,False,True,17,0,F
23,5,4,False,0.0434782608696,0,False,0,False,0,False,0,False,True,0,0,M
109,23,4,True,0.155963302752,1,False,0,False,0,True,1,False,True,4,0,M
114,22,5,True,0.0701754385965,2,False,0,False,0,True,2,False,False,5,1,M
34,7,4,True,0.0294117647059,0,False,0,False,0,False,0,False,True,3,0,F
82,15,5,True,0.0,3,True,2,False,0,True,1,False,False,5,0,F
113,25,4,True,0.0265486725664,1,False,0,False,0,True,1,True,True,3,0,F
73,17,4,True,0.0547945205479,2,False,0,False,0,True,2,False,False,5,6,F
13,2,6,True,0.153846153846,1,False,0,False,0,True,1,False,False,6,0,F
88,21,4,True,0.136363636364,2,False,0,False,0,True,2,False,False,8,6,F
71,16,4,True,0.0704225352113,3,True,2,False,0,True,1,False,True,9,0,F
62,10,6,True,0.177419354839,1,False,0,False,0,True,1,True,True,3,0,F
39,10,3,True,0.102564102564,2,True,1,False,0,True,1,False,True,4,4,F
82,16,5,True,0.121951219512,3,False,0,True,1,True,2,False,True,9,1,M
74,14,5,True,0.108108108108,2,True,1,False,0,True,1,False,True,4,0,F
52,10,5,True,0.0576923076923,1,False,0,True,1,False,0,False,True,5,1,M
12,2,6,True,0.0,0,False,0,False,0,False,0,False,True,5,0,M
51,10,5,True,0.078431372549,1,True,1,False,0,False,0,False,True,1,0,F
75,19,3,True,0.866666666667,1,False,0,True,1,False,0,False,True,7,1,F
30,8,3,False,0.0333333333333,0,False,0,False,0,False,0,False,True,0,0,F
27,5,5,True,0.037037037037,0,False,0,False,0,False,0,False,True,1,0,F
94,23,4,True,0.127659574468,2,False,0,False,0,True,2,False,False,7,2,F
10,2,5,True,0.0,1,False,0,False,0,True,1,False,False,2,2,F
49,7,7,True,0.0816326530612,0,False,0,False,0,False,0,False,True,1,0,F
19,5,3,True,0.210526315789,1,False,0,True,1,False,0,False,True,8,1,M
40,8,5,True,0.2,2,True,2,False,0,False,0,False,True,5,0,M
0,0,0,True,0,0,False,0,False,0,False,0,False,True,3,7,F
57,13,4,True,0.0526315789474,1,False,0,False,0,True,1,False,True,9,4,F
23,6,3,True,0.0434782608696,1,False,0,False,0,True,1,False,False,2,2,F
21,6,3,True,0.0,0,False,0,False,0,False,0,False,True,1,0,F
33,5,6,True,0.0909090909091,1,True,1,False,0,False,0,False,True,7,1,F
40,8,5,True,0.025,2,False,0,False,0,True,2,False,False,5,0,F
96,22,4,True,0.0416666666667,2,False,0,False,0,True,2,False,False,8,4,F
21,6,3,True,0.285714285714,1,False,0,True,1,False,0,False,True,7,0,F
21,6,3,True,0.190476190476,1,False,0,False,0,True,1,False,False,4,0,M
105,28,3,True,0.0952380952381,3,True,1,True,1,True,1,False,True,12,0,F
43,9,4,True,0.116279069767,1,True,1,False,0,False,0,False,True,2,0,F
118,28,4,True,0.0932203389831,2,False,0,False,0,True,2,False,False,14,0,F
10,1,10,False,0.1,0,False,0,False,0,False,0,False,True,0,0,M
102,27,3,True,0.117647058824,1,False,0,False,0,True,1,True,True,10,3,M
109,24,4,True,0.0642201834862,1,False,0,False,0,True,1,False,False,5,0,F
69,20,3,True,0.260869565217,2,True,2,False,0,False,0,False,True,7,0,F
18,4,4,True,0.0555555555556,1,False,0,False,0,True,1,False,False,3,0,F
106,20,5,True,0.283018867925,1,False,0,False,0,True,1,False,True,9,4,F
99,21,4,True,0.0606060606061,1,False,0,False,0,True,1,True,True,3,0,F
52,11,4,True,0.115384615385,2,True,1,False,0,True,1,False,True,3,4,F
107,22,4,True,0.14953271028,3,False,0,False,0,True,3,False,True,12,0,M
111,23,4,True,0.144144144144,1,False,0,False,0,True,1,True,True,6,0,M
50,11,4,True,0.08,2,True,1,False,0,True,1,False,True,4,0,F
31,9,3,True,0.0967741935484,0,False,0,False,0,False,0,False,True,2,0,F
32,8,4,True,0.125,1,False,0,True,1,False,0,False,True,5,1,F
49,9,5,True,0.0612244897959,1,False,0,False,0,True,1,False,False,7,0,M
83,20,4,True,0.0361445783133,1,False,0,False,0,True,1,False,False,5,0,F
48,14,3,True,0.0,1,False,0,False,0,True,1,False,False,2,0,F
28,5,5,True,0.142857142857,1,False,0,False,0,True,1,False,False,1,0,F
88,18,4,True,0.113636363636,2,True,1,False,0,True,1,False,True,7,0,M
71,14,5,True,0.0140845070423,1,True,1,False,0,False,0,False,True,2,1,F
84,18,4,True,0.202380952381,3,False,0,False,0,True,3,False,False,10,0,F
51,10,5,True,0.078431372549,1,False,0,False,0,True,1,False,False,5,2,F
16,5,3,True,0.0625,0,False,0,False,0,False,0,False,True,4,0,M
42,10,4,True,0.0714285714286,1,False,0,False,0,True,1,False,False,5,0,M
77,21,3,True,0.038961038961,1,False,0,False,0,True,1,False,False,6,0,F
42,12,3,True,0.0952380952381,1,False,0,False,0,True,1,False,True,12,0,F
25,4,6,True,0.04,1,False,0,False,0,True,1,False,False,3,0,F
43,11,3,True,0.093023255814,1,False,0,False,0,True,1,False,False,4,0,M
44,9,4,True,0.159090909091,2,True,1,False,0,True,1,True,True,4,0,F
71,18,3,True,0.056338028169,1,False,0,False,0,True,1,False,True,2,0,F
93,15,6,True,0.10752688172,3,False,0,False,0,True,3,False,True,9,2,M
15,3,5,True,0.2,1,False,0,False,0,True,1,False,True,3,0,F
54,14,3,True,0.0925925925926,2,True,1,False,0,True,1,False,True,7,1,F
99,22,4,True,0.242424242424,3,False,0,False,0,True,3,False,True,11,0,F
28,5,5,True,0.214285714286,1,False,0,False,0,True,1,False,False,6,2,M
10,2,5,True,0.1,0,False,0,False,0,False,0,False,True,2,0,F
15,4,3,True,0.0,1,True,1,False,0,False,0,False,True,4,0,M
75,18,4,True,0.04,0,False,0,False,0,False,0,False,True,3,1,F
23,7,3,False,0.173913043478,0,False,0,False,0,False,0,False,True,0,0,F
51,10,5,True,0.0392156862745,1,False,0,False,0,True,1,False,True,4,0,F
18,5,3,False,0.0555555555556,0,False,0,False,0,False,0,False,True,0,0,M
30,8,3,True,0.266666666667,1,False,0,True,1,False,0,False,True,7,3,F
16,4,4,True,0.0625,0,False,0,False,0,False,0,False,True,3,0,F
24,5,4,False,0.0,0,False,0,False,0,False,0,False,True,0,0,M
40,10,4,True,0.0,0,False,0,False,0,False,0,False,True,1,0,F
62,19,3,True,0.0161290322581,0,False,0,False,0,False,0,False,True,5,0,F
35,8,4,True,0.142857142857,1,False,0,False,0,True,1,False,True,8,0,F
104,27,3,True,0.0865384615385,1,False,0,False,0,True,1,False,False,5,1,F
74,17,4,True,0.0135135135135,0,False,0,False,0,False,0,False,True,4,0,F
75,16,4,True,0.24,2,True,1,True,1,False,0,False,True,9,0,M
13,3,4,False,0.0769230769231,0,False,0,False,0,False,0,False,True,0,0,F
10,2,5,True,0.1,0,False,0,False,0,False,0,False,True,3,0,M
96,16,6,True,0.177083333333,0,False,0,False,0,False,0,False,True,8,0,M
29,5,5,True,0.0689655172414,1,False,0,False,0,True,1,False,False,1,0,F
37,4,9,True,0.702702702703,1,False,0,False,0,True,1,False,False,3,1,F
12,4,3,True,0.0833333333333,0,False,0,False,0,False,0,False,True,1,0,M
109,20,5,True,0.0550458715596,2,True,1,True,1,False,0,False,True,11,1,M
20,4,5,True,0.0,0,False,0,False,0,False,0,False,True,1,1,F
70,16,4,True,0.0857142857143,1,True,1,False,0,False,0,False,True,7,0,F
53,14,3,True,0.150943396226,1,False,0,True,1,False,0,False,True,10,4,F
40,7,5,True,0.025,1,False,0,False,0,True,1,False,False,4,2,F
31,6,5,True,0.193548387097,0,False,0,False,0,False,0,False,True,6,0,M
82,24,3,True,0.0975609756098,1,False,0,False,0,True,1,False,False,8,0,M
36,8,4,True,0.0,2,True,2,False,0,False,0,False,True,2,0,M
11,1,11,True,0.0909090909091,0,False,0,False,0,False,0,False,True,8,0,F
46,9,5,True,0.152173913043,2,False,0,True,1,True,1,False,True,8,4,F
41,10,4,False,0.121951219512,0,False,0,False,0,False,0,False,True,0,0,F
53,8,6,True,0.0,1,True,1,False,0,False,0,False,True,4,0,F
11,2,5,True,0.454545454545,1,False,0,False,0,True,1,False,False,3,4,F
71,20,3,True,0.0,1,False,0,False,0,True,1,False,False,3,1,M
51,11,4,True,0.0392156862745,1,False,0,False,0,True,1,False,True,4,3,F
26,6,4,True,0.346153846154,1,False,0,False,0,True,1,False,False,2,0,F
25,6,4,True,0.12,2,False,0,True,1,True,1,False,False,7,2,F
35,9,3,True,0.0857142857143,0,False,0,False,0,False,0,False,True,1,0,M
32,7,4,True,0.0625,1,False,0,False,0,True,1,False,False,3,0,M
100,28,3,True,0.09,1,False,0,False,0,True,1,True,True,14,0,F
64,14,4,True,0.09375,1,False,0,False,0,True,1,True,True,4,0,F
57,15,3,True,0.0701754385965,1,False,0,False,0,True,1,True,True,6,0,F
97,27,3,True,0.0618556701031,0,False,0,False,0,False,0,False,True,7,5,F
39,11,3,True,0.102564102564,0,False,0,False,0,False,0,False,True,8,2,F
36,12,3,True,0.0555555555556,1,True,1,False,0,False,0,False,True,4,0,F
45,10,4,True,0.133333333333,1,False,0,True,1,False,0,False,True,7,4,F
5,1,5,False,0.2,0,False,0,False,0,False,0,False,True,0,0,F
68,13,5,True,0.102941176471,1,False,0,True,1,False,0,False,True,7,5,M
61,16,3,True,0.0819672131148,0,False,0,False,0,False,0,False,True,3,1,F
71,21,3,True,0.0281690140845,0,False,0,False,0,False,0,False,True,2,0,F
98,25,3,True,0.0408163265306,1,True,1,False,0,False,0,False,True,7,0,M
95,24,3,True,0.484210526316,1,False,0,True,1,False,0,False,True,14,20,F
92,21,4,True,0.0326086956522,0,False,0,False,0,False,0,False,True,4,0,M
22,3,7,True,0.0909090909091,1,False,0,False,0,True,1,False,False,3,0,F
25,7,3,True,0.0,1,False,0,False,0,True,1,False,False,2,2,F
74,17,4,True,0.027027027027,2,True,1,False,0,True,1,False,True,4,0,F
85,18,4,True,0.247058823529,1,False,0,True,1,False,0,False,True,13,4,M
81,20,4,True,0.172839506173,2,False,0,True,2,False,0,False,True,16,2,F
31,6,5,True,0.0322580645161,1,False,0,False,0,True,1,False,False,4,2,M
56,14,4,True,0.0178571428571,1,True,1,False,0,False,0,False,True,2,0,M
77,18,4,True,0.103896103896,2,False,0,False,0,True,2,False,False,6,1,F
18,2,9,True,0.166666666667,1,False,0,False,0,True,1,False,False,1,0,M
6,1,6,False,0.166666666667,0,False,0,False,0,False,0,False,True,0,0,F
107,28,3,True,0.0560747663551,0,False,0,False,0,False,0,False,True,5,0,F
19,2,9,True,0.0,1,False,0,False,0,True,1,False,False,3,0,M
92,17,5,True,0.0652173913043,3,True,1,False,0,True,2,False,True,5,1,M
92,24,3,True,0.0760869565217,1,False,0,False,0,True,1,False,True,6,0,F
72,14,5,True,0.0138888888889,1,False,0,False,0,True,1,False,False,5,3,F
77,20,3,True,0.038961038961,0,False,0,False,0,False,0,False,True,4,0,F
61,15,4,True,0.196721311475,2,False,0,True,1,True,1,False,False,13,2,M
70,18,3,True,0.0428571428571,1,False,0,False,0,True,1,True,True,8,0,F
67,13,5,True,0.089552238806,2,True,1,False,0,True,1,True,True,3,1,F
104,25,4,True,0.259615384615,2,False,0,False,0,True,2,False,False,11,0,F
59,15,3,True,0.0338983050847,2,False,0,True,1,True,1,False,True,10,0,F
50,12,4,True,0.1,2,False,0,False,0,True,2,False,False,5,0,F
12,2,6,True,0.25,1,False,0,False,0,True,1,False,False,1,0,F
60,13,4,True,0.05,1,False,0,False,0,True,1,True,True,3,0,F
73,14,5,True,0.041095890411,1,False,0,False,0,True,1,True,True,3,0,F
57,11,5,True,0.122807017544,3,False,0,True,1,True,2,True,True,8,4,M
48,11,4,True,0.0416666666667,1,False,0,False,0,True,1,False,False,6,1,F
103,30,3,True,0.0970873786408,1,False,0,False,0,True,1,True,True,10,7,F
